Chartmetric ID,Artist,Country,Region,Continent,Pronouns,Solo/Group,Associated Labels,Label Category,Genres,Moods,Activities,Chartmetric Score,Chartmetric Rank,Career Stage,Recent Momentum,TikTok Followers,TikTok Likes,TikTok Engagement Rate,TikTok Posts,TikTok Views,Pandora Monthly Listeners,Pandora Streams,Pandora Artist Stations,Shazams,Line Music Artist Likes,Line Music Likes,Line Music Video Views,Line Music Streams,Melon Fans,Melon Video Likes,Melon Video Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Spotify Reach / Followers Ratio,Spotify Popularity,Spotify Playlist Reach,Spotify Playlist Count,YouTube Channel Subscribers,YouTube Channel Views,YouTube Daily Video Views,YouTube Monthly Audience,YouTube Engagement Rate,YouTube Playlist Count,Deezer Fans,Deezer Playlist Count,Deezer Playlist Reach,SoundCloud Followers,SoundCloud Streams,Apple Music Playlist Count,Amazon Music Playlist Count,Instagram Followers,Instagram Engagement Rate,Radio Spins,SiriusXM Spins,Facebook Followers,Facebook Talks,Snapchat Followers,X Followers,X Post Count,Wikipedia Views,Bandsintown Followers,Songkick Fans,Boomplay Streams,Boomplay Favorites,Genius Views,Twitch Followers,Audience Age,Audience Gender,Spotify Links
3410609,Purge of Sanity,France,Western Europe,Europe,,Group,Seek & Strike,,"Deathcore,Dance,Electronic","Aggressive,Intense,Dystopian,Anxious,Heavy,Suffering,Chaotic,Tense","Noise,Guitar,Melodic,Workout,Running,Sleep",22.80796033,532755,Developing,Steady,,,,3,4188,,,,649,,,,,,,,3060,1842,1.661238,45.17x,12,138208,631,1410,248598,,,21.8705,,389,,,,,,,4504,4.5476,,,,,,,,,,,,,,,13-17: 4.1%%; 18-24: 39.4%%; 25-34: 42.5%%; 35-44: 11.2%%; 45-64: 2.7%%; 65-: 0.1%%,F: 54.2%; M: 45.8%,https://open.spotify.com/artist/2609OcH9V5gOoIAtwUHjxp
6103981,Sick Solution,Ukraine,Eastern Europe,Europe,,Group,Sick Solution,,"Russian Indie,Rock,Alternative","Aggressive,Energetic,Heavy,Party",,22.80646522,532798,Developing,Slowing,,,,3,1129,,,,4421,,,,,,,,5817,9097,0.639442,31.95x,22,185828,1232,3700,898599,,,,,1067,,,318,2490,,,7652,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5I8Ea6B50cE6NR6HL6BHa6
1541003,Snake Father,United States,North America,North America,,,Snake Father,,"Deathcore,Metalcore,US Metal","Heavy,Creepy,Eerie,Aggressive,Intense,Dark,Suspenseful,Atmospheric","Workout,Noise,Melodic,Gaming,Guitar,Morning",22.78912556,533250,Developing,Cooling,,,,39,28510,,,,7112,,,,,,,,9716,6783,1.432405,18.36x,18,178352,2260,,,,,,,165,,,,,,,,,11,,,,,,,,,880,,0,,,,,https://open.spotify.com/artist/6FZ2uzntEihvFpuxVv7i8r
525741,Abyss Walker,United States,North America,North America,He/Him,Solo Artist,Unknown Label,,"Deathcore,Dance,Electronic","Heavy,Aggressive,Intense,Angry,Dystopian",Workout,22.76079846,533944,Developing,Steady,,,,316,3470225,,,,1097,,,,,,,,6215,12059,0.515383,41.1x,20,255408,2696,,,,,,,184,,,,,1,,5686,,2,,11000,3,,,,,,996,,,,,,,https://open.spotify.com/artist/0gJ0dOw0r6daBMmJr6ROvQ
81929,Words of Concrete,Germany,Western Europe,Europe,,,Unknown Label,,"Hardcore,Beatdown,Punk","Aggressive,Angry,Energetic,Fighting,Hype,Intense","Noise,Soft,Focus,Running,Workout",22.71887812,534928,Developing,Cooling,,,,43,7383,,,,1264,,,,,,,,12252,3735,3.280321,8.15x,20,99868,1990,,,,,,,1795,,,,,,,,,1,,,,,,,19,,951,,,,,,,https://open.spotify.com/artist/1Cvh481W9iq8Mxvf9DsLtr
99359,Knights Of The Abyss,United States,North America,North America,,Group,Ferret Music,,"Deathcore,Metalcore,US Metal",,,22.37050451,543856,Developing,Slowing,,,,19,4367,122,2337574,16635,1461,,,,,,,,23889,5117,4.668556,9.29x,15,221879,1814,829,260948,,,4.2079,,846,,,,,,,,,,,516,0,,,,9,11466,3534,,,,,13-17: 1.2%%; 18-24: 7.8%%; 25-34: 63.8%%; 35-44: 21.3%%; 45-64: 5.9%%,F: 11.1%; M: 88.9%,https://open.spotify.com/artist/1UBc8Hb8c54RMdYT2cRonw
5867684,Hospital,United States,North America,North America,They/Them,,Unknown Label,,"Metal,Rock,Indie",,,22.3539816,544286,Developing,Slowing,,,,,,,,,22197,,,,,,,,588,250,2.352,30.43x,1,17892,183,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6Z0TOok4QlwXg3TeRhExyv
1495583,Ruins of Perception,United States,North America,North America,They/Them,Solo Artist,Seek & Strike,,"Deathcore,Metalcore,US Metal","Aggressive,Intense,Heavy,Dark,Dramatic,Dystopian,Haunting,Cathartic","Melodic,Focus,Workout,Noise,Study,Gaming",22.24823466,547037,Developing,Cooling,,,,10,5139,12,3378,14,2065,,,,,,,,12932,7949,1.626871,8.2x,20,106028,2205,1500,113460,,,12.0645,,380,,,,,,,5332,1.6551,10,,,,,,,,,1126,,,,,13-17: 2.2%%; 18-24: 31.3%%; 25-34: 49.1%%; 35-44: 13.9%%; 45-64: 3.3%%; 65-: 0.1%%,F: 37.6%; M: 62.4%,https://open.spotify.com/artist/2s5wWlq89QJWGwnpw0fLdI
3503656,Greens On Toast,United States,North America,North America,,Group,Psychiatric Records,,"Alternative,Black Metal,Punk",,,22.24339084,547168,Developing,Slowing,,,,987,431528,1,594,5,722,,,,,,,,5929,10000,0.5929,16.27x,23,96453,1989,,,,,,,52,,,3165,594316,,,2604,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6mPXPuAm0BOiXPbvqUveqC
1030097,Olympus Lenticular,United States,North America,North America,,,Olympus Lenticular,,"Metal,Death Metal,Progressive Rock",,,22.14915673,549711,Developing,Slowing,,,,,,,,,319,,,,,,,,7419,10132,0.732235,22.32x,22,165594,1225,,,,,,,150,,,,,1,,,,1,,,,,,,,,,,0,,,,,https://open.spotify.com/artist/0gwVjuAqUxB1TnugpYRqty
11348319,Dream Beard,,,,He/Him,,Unknown Label,,"Progressive Rock,Rock,Post-Hardcore","Atmospheric,Calm,Chill,Brooding,Mysterious,Relaxed,Dreamy,Floating",Late-night,21.76502846,560230,Developing,Steady,,,,,,,,,977,,,,,,,,3118,10890,0.286318,659.55x,24,2056492,658,,,,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/60cbeifeYO9WgSuAkLy0Sc
12223819,A Separate Piece,,,,,,BabyBreaker Productions,,"Shoegaze,Deathcore,Post-Hardcore",,,21.63707504,563681,Developing,Growth,,,,,,,,,2149,,,,,,,,3059,8081,0.378542,15.38x,17,47033,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3Rxlvk9NvsPJZGsZV3e67c
4342907,Castiel,Austria,Western Europe,Europe,They/Them,,Unknown Label,,"Deathcore,Metalcore,European Metal",,,21.62163031,564092,Developing,Cooling,,,,,,,,,1472,,,,,,,,6280,7381,0.850833,117.56x,17,738306,1501,,,,,,,,,,,,,,,,1,,,,,,,,,784,,,,,,,https://open.spotify.com/artist/7aT5jcNtxAhoZXjOgXBudG
6280072,Tracheotomy,United States,North America,North America,They/Them,,Unknown Label,,"Deathcore,Death Metal,Metalcore","Aggressive,Intense,Heavy,Dystopian",Driving,21.57020465,565546,Developing,Steady,3781,55000,2.3386,57,60346,15,3856,49,2185,,,,,,,,13332,12415,1.073862,23.61x,24,314779,3330,420,15745,,,,,158,,,53,,1,,13195,5.4976,5,,3300,42,,,,,3268,1751,,,,,13-17: 4.2%%; 18-24: 36.6%%; 25-34: 44.6%%; 35-44: 12.1%%; 45-64: 2.4%%; 65-: 0%%,F: 26.1%; M: 73.9%,https://open.spotify.com/artist/54e41DCKjcJiMGf3D4mH6L
4236681,ENEMY 906,,,,,Group,2738909 Records DK,,"Hardcore,Beatdown","Heavy,Angry,Dark,Epic","Workout,Guitar,Melodic,Noise",21.54768397,566168,Developing,Steady,,,,0,,,,,1060,,,,,,,,5442,6411,0.848854,63.46x,19,345365,1555,790,207624,,,,,154,,,,,,,5658,,8,,,,,,,,,305,,,,,,,https://open.spotify.com/artist/7KxQQIZ8rQ6jOM6FcimDp0
676901,Carnophage,Türkiye,Middle East,Asia,,,Transcending Obscurity Records,,"Death Metal,Deathcore,Turkish Metal","Aggressive,Heavy,Intense,Chaotic,Dynamic",,21.47315909,568228,Developing,Slowing,,,,,,9,72816,342,238,,,,,,,,5043,11322,0.445416,42.49x,17,214295,948,273,31256,,,,,378,,,1,,,,,,,5,,,,,,,,304,,,,,,,https://open.spotify.com/artist/6xlw9V9noTEe067ylMvZDe
1496287,The Hero and a Monster,United States,North America,North America,,Group,THAM Records,,"Progressive Rock,Metalcore,Ambient Techno","Heavy,Anguished,Brooding,Intense,Aggressive","Noise,Workout,Guitar,Melodic,Sleep,Driving,Running",21.46665406,568381,Developing,Slowing,,,,23,44640,,,,2953,,,,,,,,5548,6493,0.854459,31.7x,15,175877,1946,,,,,,,107,,,,,3,,,,8,,,,,,,,,,,0,,,,,https://open.spotify.com/artist/7eQGtfOGKRndQcXCO1Xos6
1495906,Avenade,United States,North America,North America,He/Him,Solo Artist,Unknown Label,,"Alternative,Rock,Black Metal","Heavy,Dark,Experimental,Fun,Hype,Dreamy,Sad,Atmospheric","Noise,Guitar,Workout,Ambient,Summer,Melodic",21.32111158,572388,Developing,Cooling,,,,9,3248,1,1626,21,484,,,,,,,,5559,5222,1.064535,27.84x,17,154742,1913,,,,,,,128,,,,,1,,,,18,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5wbQ674GzsknR3lZucAVhx
13297232,loveletter,,,,,,Unknown Label,,Indie,,,21.30258928,572887,Developing,Growth,,,,,,,,,,,,,,,,,648,9452,0.068557,38.24x,20,24780,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0o8z9Pak8Rmcwq28IdWYn4
523089,Internal Suffering,Spain,Southern Europe,Europe,,,Unknown Label,,"Hardcore,Beatdown,Deathcore",,,21.29483528,573110,Developing,Slowing,,,,3,1944,1,3057,96,620,,,,,,,,11362,3797,2.992362,9.45x,16,107359,832,1110,238854,,,,,1776,,,5,,,,,,24,,,,,,,,4331,809,,,,,,,https://open.spotify.com/artist/6Zbxm3jOsbcEJUdDG163OE
1537237,Actus Reus,United States,North America,North America,,Group,Unknown Label,,"Pop Punk,Death Metal,Progressive Rock","Heavy,Fun",Workout,21.23128987,574951,Developing,Steady,,,,3,1362,,,,1233,,,,,,,,3006,8966,0.335267,22.02x,18,66204,819,673,84072,,,,,43,,,,,,,,,,,3300,175,,,,,,265,,,,,,,https://open.spotify.com/artist/4C4RlxUxFJDNAtJRRyIsBK
9407587,Bloodletting Prince,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Metalcore,US Metal","Dark,Dramatic,Heavy,Aggressive,Intense,Eerie",,21.21315007,575473,Developing,Growth,,,,1,269,,,,672,,,,,,,,2766,4907,0.563685,86.58x,15,239482,498,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5CkxzGQzjy3OBZ8WoAKPVl
1651351,Livealie,United States,North America,North America,,Group,Unknown Label,,"Death Metal,Progressive Rock,Deathcore",,,21.18381792,576301,Developing,Cooling,4695,105100,,8,85864,,,,1693,,,,,,,,11321,10918,1.036912,16.09x,23,182148,2319,5660,624192,,,,,233,,,,,1,,7703,,2,,2100,92,,,,,,,,,,,,,https://open.spotify.com/artist/5Ck7nbwgyYJubl5wxBW4ML
6339965,Hekseblad,,,,,,Unknown Label,,"Metal,Rock,Black Metal",,,20.84513239,587489,Developing,Cooling,,,,63,256266,,,,612,,,,,,,,14361,3192,4.49906,10.28x,12,147698,2459,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5NyZmJZUDURORN1QiTbiZT
1452032,The Stygian Complex,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Metalcore,Latin Electronic","Heavy,Chill","Driving,Workout",20.81471484,589972,Developing,Cooling,,,,10,3916,,,,357,,,,,,,,9352,3105,3.011916,13.49x,11,126199,2305,,,,,,,183,,,,,,,3004,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/64Gj1izAyQcJBHlS6Rdcu5
1749706,Cerement,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Metalcore,US Metal",,,20.77138558,591109,Developing,Slowing,,,,71,74407,,,,3902,,,,,,,,10317,6436,1.603014,8.14x,16,83982,2459,,,,,,,168,,,,,1,,,,18,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0uxkw5GtlfU8BgOuP7cjfl
10373708,Flaccid Genitals,United States,North America,North America,,,Unknown Label,,"Goregrind,US Metal",,,20.68890255,593481,Developing,Slowing,,,,4,1801,,,,,,,,,,,,7480,5067,1.476219,5.5x,17,41142,1869,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/17qWFTTFR8C0jlnVo1r2zv
835821,Krosis,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Rock,Metalcore",,,20.49774739,598899,Developing,Slowing,,,,16,30977,14,21082,253,940,,,,,,,,14253,4404,3.236376,20.2x,16,287847,3293,,,,,,,507,,,3922,45007,,,,,10,,25000,12,,,,,,1667,,,,,,,https://open.spotify.com/artist/7gfEb4adETwNZgWLUlcHQy
13354713,Grind Gang,Mexico,Central America,North America,,,ARSON THEORY,,"Deathcore,Metalcore,Mexican Metal","Heavy,Aggressive,Intense,Violent",,20.49524488,598963,Developing,Slowing,,,,,,,,,3655,,,,,,,,3078,5139,0.598949,6.46x,15,19898,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5H05MCDoyX0JRO9hDJXbId
3734766,Provoke the Truth,United States,North America,North America,,,PTT Records,,"Metal,Rock,Alternative Rock","Anthemic,Motivational",,20.44652967,600268,Developing,Slowing,,,,78,54580,,,,578,,,,,,,,8014,10752,0.74535,5.77x,21,46237,460,,,,,,,133,,,,,,,,,12,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0xeac9VopTCnTVzSx1ZByP
4181528,Bonecarver,United States,North America,North America,,Group,Unknown Label,,"Deathcore,Metalcore,Acid","Heavy,Angry","Melodic,Workout",20.37613304,602378,Developing,Slowing,,,,47,87567,8,4131,23,1394,,,,,,,,13152,4797,2.741714,16.1x,13,211723,2790,,,,,,,406,,,,,3,,,,39,,,,,,,,,1665,,,,,,,https://open.spotify.com/artist/4fgXEsajLL71kQlTMo5R29
10714982,AlphaSix,,,,They/Them,,Unknown Label,,"Deathcore,Death Metal,Metalcore","Heavy,Angry,Epic",Workout,20.28228442,605088,Developing,Slowing,,,,,,,,,1431,,,,,,,,4073,3327,1.224226,44.48x,11,181180,701,,,,,,,71,,,,,,,,,10,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2o5Ka0pGAjCqwrjWXkCXhl
10365988,Staticlone,United States,North America,North America,,,Unknown Label,,"Hardcore,Beatdown,Metal",,,20.20246859,607365,Developing,Steady,,,,,,,,,76,,,,,,,,852,895,0.951955,106.96x,4,91130,105,,,,,,,,,,,,1,,,,53,,,,,,,,,,,,,,,,https://open.spotify.com/artist/5qjpZpwuGtOkwajRLirQpK
632485,A Scent Like Wolves,United States,North America,North America,,Group,Unknown Label,,"Progressive Rock,Post-Hardcore,Metalcore",,,19.87377919,617224,Developing,Slowing,,,,44,66812,25,52587,441,1769,,,,,,,,14020,5716,2.452764,23.57x,17,330417,2806,683,232777,,,,,414,,,18,3711,,,10874,,38,,,,,,,2,,2163,,,,,,,https://open.spotify.com/artist/45MtkhYiPMUHwT4Wv7qBji
40190,Sarea,Sweden,Northern Europe,Europe,,Group,Sarea Music,,"Rock,Metal,Progressive Rock",,,19.84106998,618222,Developing,Slowing,,,,3,5557,1,17,14,1944,,,,,,,,10059,7347,1.36913,17.32x,21,174245,2140,,,,,,,1299,,,1,,,,464,,6,,12000,6,,,,3,3723,1299,,,,,,,https://open.spotify.com/artist/0XmGOpXc3fU9wpX5iUVe13
13602224,Peepeepoopooballsectomy,,,,,,Peepeepoopooballsectomy,,Death Metal,"Heavy,Angry,Aggressive,Chaotic","Noise,Mountains",19.6723308,623210,Developing,Steady,,,,,,,,,78,,,,,,,,2113,6535,0.323336,3.98x,18,8400,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6a3hxIvsLj74GWFSWRDfEf
1733815,Voidfallen,Finland,Northern Europe,Europe,,Group,Unknown Label,,"Metal,Rock,Deathcore",,,19.66288717,623475,Developing,Slowing,,,,2,1561,7,6499,,446,,,,,,,,5359,2799,1.914612,10.75x,14,57621,892,960,136703,,,,,214,,,,,,,1661,,56,,,,,,,2,,432,,,,,,,https://open.spotify.com/artist/4eWXxCQ177IPhc5P56RieY
3738937,Gravesend,United States,North America,North America,,,Unknown Label,,"Death Metal,Goregrind,US Metal",,,19.59437967,625509,Developing,Cooling,,,,13,59557,1,4847,,390,,,,,,,,12348,3514,3.513944,6.85x,17,84589,2472,,,,,,,168,,,,,,,,,44,5,,,,,,,,2315,,,,,,,https://open.spotify.com/artist/554zLl2Oh47VRg0MF8mkHj
11481489,Gradience,,,,N/A,,Gradience,,"Deathcore,Progressive Metal,Death Metal","Dark,Heavy","Melodic,Workout",19.564986,626433,Developing,Slowing,,,,6,,,,,999,,,,,,,,4253,3353,1.268416,11.66x,10,49596,632,2730,224822,,,,,52,,,3,,3,,6284,,45,,,,,,,,,,,,,,,,https://open.spotify.com/artist/0WSe68Y9daHr3Hiek4a26H
1425975,Nocturnus AD,United States,North America,North America,,Group,Unknown Label,,"Death Metal,Doom Metal,Darkwave",,,19.51722543,627833,Developing,Steady,,,,,,2,5000,,560,,,,,,,,6672,429,15.552448,3.77x,4,25143,288,,,,,,,416,,,,,2,,,,24,,43000,3,,,,45,,,,,,,,,https://open.spotify.com/artist/3sjqdc4V86Y8fAzdmYZoH2
1138086,Our Common Collapse,United States,North America,North America,N/A,,Unknown Label,,"Deathcore,Death Metal,Progressive Metal",,,19.44436794,630010,Developing,Slowing,,,,3,732,,,,983,,,,,,,,6954,5207,1.33551,32.22x,19,224072,1823,,,,,,,159,,,,,,,,,2,,,,,,,,,799,,,,,,,https://open.spotify.com/artist/4VTXcebcyltPt1ezdBBMQb
6675883,Lives Lost,United States,North America,North America,They/Them,Solo Artist,Lives Lost Band LLC,,"Progressive Rock,Post-Hardcore,Death Metal","Haunting,Mysterious,Intense","Sleep,Melodic,Sleeping,Ambient",19.44325563,630052,Developing,Steady,,,,,,9,359,33,1503,,,,,,,,3213,5519,0.582171,46.1x,15,148132,603,,,,,,4,36,,,,,,,,,17,,,,,,,,,218,,,,,,,https://open.spotify.com/artist/685Y3y5wMxBS27ZrkAxS44
10573479,Fentanyl,United States,North America,North America,,,Convulse Records,,"Goregrind,Hardcore,Beatdown",,,19.23615499,636494,Developing,Cooling,,,,,,,,,196,,,,,,,,5906,3169,1.863679,5.73x,19,33859,1144,,,,,,,,,,,,,,,,21,,,,,,,,,1540,,,,,,,https://open.spotify.com/artist/6ymyFsvAhvTJTgOqlFaiGb
12683469,Eyesawgod,,,,,,Unknown Label,,"Death Metal,Deathcore,Metalcore",,,19.12288815,640145,Developing,Slowing,,,,,,,,,174,,,,,,,,4010,3475,1.153957,10.2x,17,40894,739,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3EON09HWo5VbmyRZBh39q7
8818728,Kokeshi,,,,,,Unknown Label,,"Metal,Rock,Alternative",Heavy,"Melodic,Noise,Soft",19.1215624,640178,Developing,Growth,,,,,,,,,317,,,,,,,,7386,3788,1.949842,29.16x,21,215377,258,,,,,,,258,,,,,,,,,4,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3joyxa7TvzLs0c6H31DcNV
9106536,Dissonation,United States,North America,North America,They/Them,,Unknown Label,,"Deathcore,Progressive Metal,Metalcore",,,18.96720045,645251,Developing,Steady,,,,22,277890,21,4804,62,8349,,,,,,,,8575,5071,1.690988,18.25x,13,156519,2186,,,,,,,176,,,,,,,,,,,,,,,,,,661,,,,,,,https://open.spotify.com/artist/4vmlzEE93UfxDk7WHbLm3X
1499586,Simulakra,United States,North America,North America,,,Unknown Label,,"Hardcore,Beatdown,Goregrind",,,18.91849766,646760,Developing,Cooling,,,,12,8677,540,29272,16,470,,,,,,,,12075,3533,3.417775,7.39x,20,89188,3297,,,,,,,207,,,,,1,,,,78,153,,,,,,,,2479,,,,,,,https://open.spotify.com/artist/2jWxOfUagc8h6PbDZgFoMp
556336,Ancst,United States,North America,North America,,Group,Unknown Label,,"Death Metal,Rock,Alternative",,,18.88853031,647638,Developing,Cooling,,,,7,4133,3,14142,,829,,,,,,,,15429,5292,2.915533,36.07x,19,556480,1713,,,,,,,1136,,,166,,,1,,,21,,,,,,,,,1812,,,,,,,"https://open.spotify.com/artist/5zGxYEPyynjUkIBgKRI1Wt, https://open.spotify.com/artist/346IQJtcUNpRZyXHInuquq"
11595063,Torture Hammer,,,,,,Unknown Label,,"Hardcore,Beatdown,Goregrind",,,18.80905695,650133,Developing,Steady,,,,,,,,,117,,,,,,,,2224,7612,0.29217,4.44x,19,9873,435,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,https://open.spotify.com/artist/16ufE447vQz3nnumA0Svq2
11590844,Human Error,,,,N/A,,Unknown Label,,"Shoegaze,Rock,Emo",,,18.78431381,650922,Developing,Growth,,,,,,,,,16,,,,,,,,935,8996,0.103935,73.14x,16,68387,96,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3QNG3E1gZerAYXVt3MuIjp
1556497,Starve,Australia,Oceania,Oceania,,,Distrokid,,"Deathcore,Progressive Metal,Death Metal","Angry,Dark,Aggressive,Brooding,Emotional,Heavy,Chaotic,Intense","Melodic,Summer,Guitar,Focus,Noise,Workout,Wind",18.70068814,653560,Developing,Slowing,,,,7,6849,,,,647,,,,,,,,7483,4348,1.721021,15.65x,16,117113,1788,,,,,,,,,,,,1,,,,141,,,,,,,,,,,,,,,,https://open.spotify.com/artist/1ONdGJ5AhScj7Zdw9klJFH
255982,Jack The Joker,Brazil,South America,South America,,Group,Unknown Label,,"Metal,Rock,Progressive Metal",,,18.59994019,656707,Developing,Slowing,,,,,588,3,2,16,881,,,,,,,,14149,4704,3.007866,15.43x,18,218280,1411,4410,588034,,,,,1696,1,399,226,,,,,,73,,,,,,,,,1795,,,,,,,https://open.spotify.com/artist/1lIjN6laJcdd6txiGXvZaq
11710404,Restricted US,,,,,,Unknown Label,,"Death Metal,Metalcore,Deathcore",,,18.54806295,658404,Developing,Slowing,,,,,,,,,114,,,,,,,,2337,2071,1.12844,28.15x,15,65790,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2l2og3NR71roKrKxdRoODx
344885,Nyktophobia,Germany,Western Europe,Europe,,Group,Unknown Label,,"Rock,Metal,Death Metal",,,18.51118243,659558,Developing,Slowing,,,,,,,,,1968,,,,,,,,8295,5369,1.54498,8.72x,19,72316,1138,,,,,,,400,1,10,,,,,,,12,,,,,,,,,893,,,,,,,https://open.spotify.com/artist/4ufTytsSuwqjE1iSf1GiA5
11230561,Killing Floor 3,,,,N/A,,Tripwire Interactive LLC,,"Metal,Rock,Deathcore","Dark,Dynamic,Free","Gaming,Workout",18.45771252,661215,Developing,Steady,,,,,,,,,1075,,,,,,,,2280,8783,0.259592,26.29x,22,59943,349,335,348298,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/4fzHMaix3x1KZPqy446wdD
11850389,Scavenger's Daughter,,,,N/A,,Unknown Label,,"Deathcore,Metalcore",,,18.33546308,665156,Developing,Steady,,,,,,,,,2332,,,,,,,,3537,4255,0.831257,21.35x,13,75530,1126,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2d4CFhAXVh0fjoZnRMB9Rz
11342783,MORTAL REMINDER,,,,,,Distrokid,,"Death Metal,Hardcore,Beatdown",,,18.29901727,666341,Developing,Slowing,,,,,,,,,325,,,,,,,,5869,5006,1.172393,14.91x,19,87484,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/3GH2UpdVzcDfM4ENH75LfD
6557676,Walg,,,,They/Them,Solo Artist,Walg,,"Death Metal,Rock,Metal","Eerie,Abstract,Experimental,Dark,Atmospheric,Moody",Late-night,18.27882376,667055,Developing,Steady,,,,3,1246,,,,423,,,,,,,,6738,5926,1.137023,32.47x,17,218806,1025,,,,,,,286,,,,,,,,,12,,,,,,,,,,,,,,,,https://open.spotify.com/artist/6sSvlAu7Q8NDcNkn3C0TvZ
11022848,Arkángel,,,,N/A,,Unknown Label,,"Deathcore,Death Metal,Progressive Metal","Heavy,Adrenaline","Workout,Melodic",18.26162256,667593,Developing,Slowing,,,,,,,,,889,,,,,,,,1987,3120,0.636859,158.55x,13,315034,505,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,https://open.spotify.com/artist/7oqi2LqmRQJ9rtj52YgIlK
890575,Cyborg Octopus,United States,North America,North America,,,Unknown Label,,"Deathcore,Metal,Rock",,,18.19499217,669726,Developing,Steady,,,,9,3884,15,4668,23,1410,,,,,,,,12254,4885,2.508495,6.38x,16,78142,1866,509,134999,,,,,401,,,164,3097,,,,,6,,,,,,,,,1714,,,,,,,https://open.spotify.com/artist/6iGSl0hxx2ude4AwBCAKZ6
10243953,Crochet,United States,North America,North America,,Group,Unknown Label,,"Emo,Skramz,US Rock",,,18.1629839,670837,Developing,Cooling,,,,,,,,,,,,,,,,,5513,3460,1.593353,20.41x,17,112515,2070,70,12278,,,,,,,,238,,,,,,23,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2AVaLiEDN8eHLxEdNXpJQT
12532126,Wocket Launcher,,,,,,Wocket Launcher,,"Death Metal,Metal,Rock","Humorous,Catchy,Energetic",Guitar,18.14766431,671306,Developing,Slowing,,,,,,,,,204,,,,,,,,3238,3407,0.950396,20.13x,19,65177,663,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2Mjd1NkuklsoH66StKZaVo
3652465,Still Stayer,United States,North America,North America,,,Unknown Label,,"Progressive Rock,Deathcore,Progressive Metal","Emotional,Moving",Melodic,18.13278246,671750,Developing,Steady,,,,1,361,,,,2199,,,,,,,,5741,4559,1.259267,21.64x,17,124239,1307,,,,,,,92,,,,,,,,,,,,,,,,,,690,,,,,,,https://open.spotify.com/artist/0M6zJSeM1XgyIu64Hfrmlm
1411254,Hard Reset,United States,North America,North America,,,Unknown Label,,"Hardcore,Beatdown,Metalcore",,,18.06135956,674088,Developing,Slowing,,,,421,3598573,29,4734,40,1495,,,,,,,,6148,4774,1.287809,19.97x,17,122787,2178,,,,,,,172,,,,,1,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/2NyQQFikJzPlPqlR9QbC4o
11681890,Hate Within,Finland,Northern Europe,Europe,They/Them,,Hate Within,,"Deathcore,Soundtrack,Metalcore","Aggressive,Intense,Heavy,Energetic,Dramatic,Dark,Dystopian,Cathartic","Melodic,Workout,Guitar,Ambient,Driving,Nature,Soft",18.05649736,674222,Developing,Steady,,,,46,,,,,575,,,,,,,,3535,6542,0.540355,159.7x,15,564539,824,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,https://open.spotify.com/artist/27sOHU1c3NaMHTtN5vEVMv
